"","fbi","TN","group","CN","SN","Hand","ri","rt","ti","Handdeg"
"9438",1,97,"onethirtyfive",13,"7",2.34081108841175,135,0.602154970169,225,134.118596003418
"9439",1,97,"onethirtyfive",13,"8",0.0270204491872654,135,0.519905090332,315,1.548157698978
"9440",1,97,"onethirtyfive",13,"9",0.0377179524668648,135,0.640709877014,315,2.16107948822641
"9441",1,97,"oneeightyfive",13,"1",0.2701948576993,175,0.496767997742,315,15.4810249923077
"9442",1,97,"oneeightyfive",13,"10",0.08381402837809,175,0.462602853775,135,4.80219009005427
"9443",1,97,"oneeightyfive",13,"2",0.131971822216686,175,0.455362081528,135,7.56142842766694
"9444",1,97,"oneeightyfive",13,"3",0.0651251633343862,175,0.415983915329,180,3.73139699916046
"9445",1,97,"oneeightyfive",13,"4",-0.0598652897161229,175,0.566562891006,225,-3.43002844006177
"9446",1,97,"oneeightyfive",13,"5",-0.12604062295449,175,0.566431999207,270,-7.221595742492
"9447",1,97,"oneeightyfive",13,"6",-0.0334065903315169,175,0.416256904602,225,-1.91405663391846
"9448",1,97,"oneeightyfive",13,"7",-0.0627447552256134,175,0.482596874237,270,-3.59500966100907
"9449",1,97,"oneeightyfive",13,"8",-0.00325731747000633,175,0.591108083725,135,-0.186630543565594
"9450",1,97,"oneeightyfive",13,"9",-0.0340777115870076,175,0.450430870056,315,-1.9525090493996
"9451",1,98,"zero",13,"1",0.0361288505127761,0,0.467773914337,225,2.07003065304113
"9452",1,98,"zero",13,"10",0.00859577682595093,0,0.604417085648,315,0.492501733763347
"9453",1,98,"zero",13,"2",-0.00749049660986423,0,0.444329977036,180,-0.429173842202272
"9454",1,98,"zero",13,"3",-0.158384406288367,0,0.415251970291,90,-9.07475802100872
"9455",1,98,"zero",13,"4",-0.0446132350463028,0,0.596184968948,180,-2.55615007857828
"9456",1,98,"zero",13,"5",-0.0157055148311388,0,0.489278793335,315,-0.899859714904373
"9457",1,98,"zero",13,"6",-0.0135126910133281,0,0.901120901108,180,-0.774220164928056
"9458",1,98,"zero",13,"7",-0.0256354085216775,0,0.418225049973,45,-1.46880071438583
"9459",1,98,"zero",13,"8",0.0866174635405891,0,0.59788107872,45,4.96281509300404
"9460",1,98,"zero",13,"9",-0.035540583828401,0,0.472661972046,0,-2.03632545479828
"9461",1,98,"sevenpointfive",13,"1",-0.178565394021424,7.5,0.411216974258,225,-10.2310434445182
"9462",1,98,"sevenpointfive",13,"10",-0.0702360366238464,7.5,0.435085058212,270,-4.02422846827268
"9463",1,98,"sevenpointfive",13,"2",-0.261713502401205,7.5,0.437444925308,225,-14.995079129176
"9464",1,98,"sevenpointfive",13,"3",-0.024149893397516,7.5,0.514070987701,135,-1.38368696736852
"9465",1,98,"sevenpointfive",13,"4",-0.0896467163214867,7.5,0.521342039108,90,-5.13637849242774
"9466",1,98,"sevenpointfive",13,"5",-0.00769215597564879,7.5,0.702429056168,90,-0.440728072761012
"9467",1,98,"sevenpointfive",13,"6",0.165148677414627,7.5,0.640231847763,180,9.46232220802563
"9468",1,98,"sevenpointfive",13,"7",-0.0679580169462232,7.5,0.433558940887,315,-3.89370755509712
"9469",1,98,"sevenpointfive",13,"8",-0.0515008109512255,7.5,0.465759038925,135,-2.95077910900635
"9470",1,98,"sevenpointfive",13,"9",0.0196053308572047,7.5,0.585340976715,0,1.12330271407543
"9471",1,98,"fifteen",13,"1",0.0137605992821882,15,0.651041030884,0,0.788424262440134
"9472",1,98,"fifteen",13,"10",0.0665681637758235,15,0.455442905426,135,3.81407483429034
"9473",1,98,"fifteen",13,"2",-0.139335147314131,15,0.42130279541,225,-7.98331587893329
"9474",1,98,"fifteen",13,"3",-0.410652091236722,15,0.504310846329,0,-23.5286316760854
"9475",1,98,"fifteen",13,"4",0.169894404498533,15,1.51931905746,270,9.73423234065437
"9476",1,98,"fifteen",13,"5",-0.208720858433216,15,0.416906833649,0,-11.9588242845708
"9477",1,98,"fifteen",13,"6",-0.0773961109140461,15,0.496058940887,90,-4.43447050610125
"9478",1,98,"fifteen",13,"7",-0.110657221173896,15,0.468924999237,90,-6.34019174590993
"9479",1,98,"fifteen",13,"8",-0.00799982933988654,15,0.488054990768,180,-0.458356458000426
"9480",1,98,"fifteen",13,"9",-0.109534257019319,15,0.529942035675,315,-6.27585063930819
"9481",1,98,"thirty",13,"1",-0.109018773705032,30,0.467965126038,225,-6.24631562099013
"9482",1,98,"thirty",13,"10",0.116040749244904,-30,0.673848867416,315,6.64864518326889
"9483",1,98,"thirty",13,"2",0.020758263544052,30,0.461883068085,180,1.18936089109446
"9484",1,98,"thirty",13,"3",-0.0233420632551833,30,0.636872053146,90,-1.3374017096494
"9485",1,98,"thirty",13,"4",-0.176234697736676,30,0.565942049026,180,-10.0975043840753
"9486",1,98,"thirty",13,"5",0.187639771804367,30,0.534111022949,315,10.7509669931881
"9487",1,98,"thirty",13,"6",-0.116295295722422,30,0.537014961243,180,-6.6632296221206
"9488",1,98,"thirty",13,"7",0.00564965740358423,-30,0.541684865952,45,0.323701524920215
"9489",1,98,"thirty",13,"8",0.0833974450521914,-30,0.674170017242,45,4.77832162366476
"9490",1,98,"thirty",13,"9",0.0486341855050075,-30,0.674699783325,0,2.78653356949325
"9491",1,98,"fourtyfive",13,"1",-0.0964737751825867,45,0.653372049332,225,-5.52754015165616
"9492",1,98,"fourtyfive",13,"10",-0.106823724070938,45,0.465972900391,315,-6.12054854113481
"9493",1,98,"fourtyfive",13,"2",0.000000000000000122464679914735,45,0.672834873199,180,0.00000000000000701670929853486
"9494",1,98,"fourtyfive",13,"3",-0.027770636593421,45,0.868962049484,90,-1.59114027119459
"9495",1,98,"fourtyfive",13,"4",0.00367645402410997,45,0.442630052567,180,0.210645299155389
"9496",1,98,"fourtyfive",13,"5",-0.003115254719814,45,0.531655073166,315,-0.178490947553552
"9497",1,98,"fourtyfive",13,"6",-0.131511671319658,45,0.625845909119,180,-7.53506372332808
"9498",1,98,"fourtyfive",13,"7",-0.110657221173896,45,0.622844934464,45,-6.34019174590993
"9499",1,98,"fourtyfive",13,"8",-0.0906598872007452,45,0.463419914246,45,-5.19442890773481
"9500",1,98,"fourtyfive",13,"9",-0.0569724987033853,45,0.416718959808,0,-3.26428372401853
"9501",1,98,"sixty",13,"1",-0.119027561400115,60,0.467978000641,315,-6.81977691396086
"9502",1,98,"sixty",13,"10",0.0331004887153389,-60,0.509553909302,315,1.89651830320933
"9503",1,98,"sixty",13,"2",-0.203045217253465,60,0.700096130371,0,-11.6336339989404
"9504",1,98,"sixty",13,"3",-0.0874953408023915,60,0.451900005341,0,-5.01311375503582
"9505",1,98,"sixty",13,"4",-0.0076334395174923,60,0.607547998428,315,-0.437363867520688
"9506",1,98,"sixty",13,"5",-0.13158814145792,60,0.468648910522,225,-7.53944513950927
"9507",1,98,"sixty",13,"6",-0.0960002903694848,-60,0.466971874237,225,-5.50041147020188
"9508",1,98,"sixty",13,"7",-0.0108691371772701,-60,0.566777944565,180,-0.622755687206314
"9509",1,98,"sixty",13,"8",0.320264671389137,-60,0.401448011398,90,18.3498139977418
"9510",1,98,"sixty",13,"9",-0.00531909877151567,-60,0.419044971466,180,-0.304761910421069
"9511",1,98,"ninetyfive",13,"1",-0.20564036713685,95,0.524046897888,225,-11.7823251344623
"9512",1,98,"ninetyfive",13,"10",0.0229844574414525,95,0.477916955948,315,1.31691240579329
"9513",1,98,"ninetyfive",13,"2",0.00917405454511015,95,0.433409929276,180,0.525634606457622
"9514",1,98,"ninetyfive",13,"3",0.39685175852582,95,0.435881853104,90,22.7379308558744
"9515",1,98,"ninetyfive",13,"4",-0.00480765526669095,95,0.401176929474,180,-0.275458356135234
"9516",1,98,"ninetyfive",13,"5",-0.0349064506326765,95,0.416109085083,315,-1.99999229903413
"9517",1,98,"ninetyfive",13,"6",0.0223843203392904,95,0.628391027451,180,1.28252708271019
"9518",1,98,"ninetyfive",13,"7",-0.0924189003381668,95,0.500086069107,45,-5.29521293661713
"9519",1,98,"ninetyfive",13,"8",0.0579062052481069,95,0.82270693779,45,3.31778116833482
"9520",1,98,"ninetyfive",13,"9",-0.155528147974461,95,0.427875995636,0,-8.91110647442276
"9521",1,98,"onethirtyfive",13,"1",-0.149559739873703,135,0.475276947021,225,-8.56914187983763
"9522",1,98,"onethirtyfive",13,"10",-0.0169475298064047,135,0.434188842773,315,-0.971021931079154
"9523",1,98,"onethirtyfive",13,"2",0.154421119595806,135,0.425569057465,180,8.84767842052462
"9524",1,98,"onethirtyfive",13,"3",-0.0938005803917421,135,0.566424131393,90,-5.37437737232441
"9525",1,98,"onethirtyfive",13,"4",-0.0515416122894868,135,0.483675956726,180,-2.95311685348721
"9526",1,98,"onethirtyfive",13,"5",0.201527767735334,135,0.361310005188,315,11.5466905459274
"9527",1,98,"onethirtyfive",13,"6",0.0571894780580107,135,0.544601917267,180,3.27671572528004
"9528",1,98,"onethirtyfive",13,"7",-0.0454232794215772,135,0.480180025101,45,-2.60256220249982
"9529",1,98,"onethirtyfive",13,"8",-0.014704822377852,135,0.558477878571,45,-0.842524260740447
"9530",1,98,"onethirtyfive",13,"9",-0.204780949942975,135,0.603152990341,0,-11.7330841564122
"9531",1,98,"oneeightyfive",13,"1",0.0879186659967039,175,0.521184921265,135,5.03736850203147
"9532",1,98,"oneeightyfive",13,"10",-0.105489308525091,175,0.48058795929,45,-6.04409216224113
"9533",1,98,"oneeightyfive",13,"2",0.0554985052457171,175,0.483935117722,180,3.17983011986425
"9534",1,98,"oneeightyfive",13,"3",-0.0692767161988469,175,0.44793009758,0,-3.96926345671951
"9535",1,98,"oneeightyfive",13,"4",0.0903457181881476,175,0.413244009018,270,5.17642834925918
"9536",1,98,"oneeightyfive",13,"5",-0.244288532111515,175,0.555317878723,225,-13.9967018734359
"9537",1,98,"oneeightyfive",13,"6",-0.0608566599611581,175,0.486016988754,0,-3.48682977103714
"9538",1,98,"oneeightyfive",13,"7",0.300920234360425,175,0.461820840836,135,17.24145939894
"9539",1,98,"oneeightyfive",13,"8",-0.156601876982015,175,0.402879953384,180,-8.97262661489637
"9540",1,98,"oneeightyfive",13,"9",0.0460666764696797,175,0.546439886093,0,2.63942613790727
"9541",1,99,"zero",13,"1",0.0894615654256202,0,0.684082984924,135,5.12577012752152
"9542",1,99,"zero",13,"10",0.0631130936150202,0,0.598457813263,0,3.61611389615472
"9543",1,99,"zero",13,"2",0.0243854091727191,0,0.375325202942,315,1.39718102729641
"9544",1,99,"zero",13,"3",-0.0989664054155881,0,0.409765958786,270,-5.67035734389385
"9545",1,99,"zero",13,"4",0.0304088744572326,0,0.566520929337,90,1.7423001661426
"9546",1,99,"zero",13,"5",-0.11768033638801,0,0.527189016342,180,-6.74258660671278
"9547",1,99,"zero",13,"6",-0.0390862286364482,0,0.76680803299,225,-2.23947593795186
"9548",1,99,"zero",13,"7",0.125549737108525,0,0.439733982086,135,7.1934700552955
"9549",1,99,"zero",13,"8",-0.0739390376579405,0,0.56778216362,90,-4.23639479905885
"9550",1,99,"zero",13,"9",-0.0543875709304875,0,0.401589870453,225,-3.11617827228534
"9551",1,99,"sevenpointfive",13,"1",-0.00568175704084752,7.5,0.453389167786,135,-0.325540698659303
"9552",1,99,"sevenpointfive",13,"10",0.0964737751825867,7.5,0.516611099243,135,5.52754015165616
"9553",1,99,"sevenpointfive",13,"2",-0.0494645686015914,7.5,0.438149929047,180,-2.83411101630652
"9554",1,99,"sevenpointfive",13,"3",0.0592911545703666,7.5,0.448255062103,270,3.39713291933981
"9555",1,99,"sevenpointfive",13,"4",-0.053141408844935,7.5,0.564435005188,270,-3.04477844419396
"9556",1,99,"sevenpointfive",13,"5",-0.0150742349949597,7.5,0.774918079376,135,-0.863690044599601
"9557",1,99,"sevenpointfive",13,"6",-0.0172993121558708,7.5,0.630300998688,270,-0.991177575010758
"9558",1,99,"sevenpointfive",13,"7",0.0383443678429359,7.5,0.432635068893,45,2.19697044549738
"9559",1,99,"sevenpointfive",13,"8",-0.0124474898688605,7.5,0.439131975174,270,-0.713188635017557
"9560",1,99,"sevenpointfive",13,"9",0.398214089216126,7.5,0.655033826828,135,22.81598665473
"9561",1,99,"fifteen",13,"1",0.0391956019270545,15,0.651217937469,90,2.24574256589506
"9562",1,99,"fifteen",13,"10",0.0216572631645142,15,0.463531017303,270,1.24086977513081
"9563",1,99,"fifteen",13,"2",-0.0398339902642218,15,0.519819974899,0,-2.28231952330512
"9564",1,99,"fifteen",13,"3",-0.24320875347057,15,0.521651029587,45,-13.9348351145014
"9565",1,99,"fifteen",13,"4",-0.198567892255365,15,1.21264910698,225,-11.3771021730409
"9566",1,99,"fifteen",13,"5",-0.0847386746190992,15,0.476885080338,270,-4.85516841720673
"9567",1,99,"fifteen",13,"6",-0.119281237347133,15,0.627682924271,270,-6.83431147508897
"9568",1,99,"fifteen",13,"7",-0.0897823095409945,15,0.455936908722,135,-5.14414741163613
"9569",1,99,"fifteen",13,"8",-0.0540015003759678,15,0.388908863068,270,-3.09405805891708
"9570",1,99,"fifteen",13,"9",-0.0941517979314884,15,0.532155036926,45,-5.39450065504284
"9571",1,99,"thirty",13,"1",0.108081566856658,30,0.48476099968,135,6.19261762404754
"9572",1,99,"thirty",13,"10",0.128564511310018,-30,0.662415981293,0,7.36620389322597
"9573",1,99,"thirty",13,"2",0.0606116820140751,30,0.43515586853,315,3.4727935685955
"9574",1,99,"thirty",13,"3",-0.125355494463052,30,0.630135059357,270,-7.18234077150844
"9575",1,99,"thirty",13,"4",-0.00340134742724153,30,0.46630692482,90,-0.194882852238621
"9576",1,99,"thirty",13,"5",0.0379128589093028,30,0.503873109818,180,2.17224680477801
"9577",1,99,"thirty",13,"6",-0.0543875709304875,30,0.609230995178,225,-3.11617827228534
"9578",1,99,"thirty",13,"7",0.558322690177728,-30,0.496388912201,135,31.9895337535741
"9579",1,99,"thirty",13,"8",0.161992122241907,-30,0.548954963684,90,9.28146491882858
"9580",1,99,"thirty",13,"9",-0.0665681637758231,-30,0.610291957855,225,-3.81407483429031
"9581",1,99,"fourtyfive",13,"1",0.0167048898888113,45,0.549617052078,135,0.957119687859651
"9582",1,99,"fourtyfive",13,"10",-0.200478797767288,45,0.466830015182,0,-11.4865889939224
"9583",1,99,"fourtyfive",13,"2",0.183110817262484,45,0.622767925262,315,10.4914770123316
"9584",1,99,"fourtyfive",13,"3",-0.0883304404990547,45,0.816797018051,270,-5.06096144312728
"9585",1,99,"fourtyfive",13,"4",-0.0330068762089813,45,0.500329971313,90,-1.8911547016854
"9586",1,99,"fourtyfive",13,"5",-0.0459926473615695,45,0.500003814697,180,-2.63518458245143
"9587",1,99,"fourtyfive",13,"6",-0.102861489662068,45,0.474123001099,225,-5.89352923206504
"9588",1,99,"fourtyfive",13,"7",0.330371030508778,45,0.614599943161,135,18.9288657215407
"9589",1,99,"fourtyfive",13,"8",0.118705337143176,45,0.46605682373,90,6.80131482398151
"9590",1,99,"fourtyfive",13,"9",-0.0102037274939537,45,0.431289196014,225,-0.584630520705147
"9591",1,99,"sixty",13,"1",-0.0775642841308754,60,0.553488969803,45,-4.44410612165271
"9592",1,99,"sixty",13,"10",0.256151382565604,-60,0.685939073563,180,14.67639313745
"9593",1,99,"sixty",13,"2",-0.0775642841308746,60,0.405805826187,270,-4.44410612165266
"9594",1,99,"sixty",13,"3",0.0259307858576447,60,0.496607065201,135,1.48572458910056
"9595",1,99,"sixty",13,"4",-0.0681673095342095,60,0.615972995758,270,-3.9056991370721
"9596",1,99,"sixty",13,"5",-0.154318775926119,60,0.513005018234,45,-8.84181456019167
"9597",1,99,"sixty",13,"6",0.0942473157572117,-60,0.491727828979,135,5.39997342332505
"9598",1,99,"sixty",13,"7",-0.0279825159602617,-60,0.566613912582,315,-1.60328006468046
"9599",1,99,"sixty",13,"8",-0.020267494712221,-60,0.346166133881,270,-1.16124190831398
"9600",1,99,"sixty",13,"9",0.173854203280664,-60,0.610924959183,90,9.96111209859152
"9601",1,99,"ninetyfive",13,"1",0.0354880531636735,95,0.575191020966,135,2.03331566941438
"9602",1,99,"ninetyfive",13,"10",0.113663224143776,95,0.489579916,0,6.51242302928785
"9603",1,99,"ninetyfive",13,"2",-0.0158716829917895,95,0.411394119263,315,-0.90938044919911
"9604",1,99,"ninetyfive",13,"3",-0.0813018716083961,95,0.384850025177,270,-4.65825410967559
"9605",1,99,"ninetyfive",13,"4",0.105066225118281,95,0.46720290184,90,6.0198512686489
"9606",1,99,"ninetyfive",13,"5",0.000000000000000122464679914735,95,0.435793161392,180,0.00000000000000701670929853486
"9607",1,99,"ninetyfive",13,"6",0.0313486118482012,95,0.62539601326,225,1.79614315249574
"9608",1,99,"ninetyfive",13,"7",-0.0100331081473763,95,0.686893939972,135,-0.574854752242982
"9609",1,99,"ninetyfive",13,"8",0.127130195562723,95,0.765054941177,90,7.28402365441681
"9610",1,99,"ninetyfive",13,"9",-0.162727374640381,95,0.432199001312,225,-9.32359177813801
"9611",1,99,"onethirtyfive",13,"1",0.0955168376756425,135,0.448866128922,135,5.47271167125049
"9612",1,99,"onethirtyfive",13,"10",-0.064755750717278,135,0.432739019394,0,-3.71023121530128
"9613",1,99,"onethirtyfive",13,"2",0.193575139086594,135,0.42735004425,315,11.0910384883197
"9614",1,99,"onethirtyfive",13,"3",-0.0163919743080043,135,0.488667964935,270,-0.939190945735525
"9615",1,99,"onethirtyfive",13,"4",0.0899819212029227,135,0.495958089828,90,5.15558431740621
"9616",1,99,"onethirtyfive",13,"5",0.0678954791630614,135,0.432849884033,180,3.89012440406184
"9617",1,99,"onethirtyfive",13,"6",-0.104616657632519,135,0.523008108139,225,-5.99409294910843
"9618",1,99,"onethirtyfive",13,"7",2.23780795434545,135,0.446196079254,135,128.216951144799
"9619",1,99,"onethirtyfive",13,"8",0.0117182136023938,135,0.473546028137,90,0.671404182849957
"9620",1,99,"onethirtyfive",13,"9",-0.223476601140633,135,0.620902061462,225,-12.8042660652868
"9621",1,99,"oneeightyfive",13,"1",-0.133975221539797,175,0.533931970596,0,-7.67621475356057
"9622",1,99,"oneeightyfive",13,"10",-0.113150981590485,175,0.510093927383,90,-6.48307369289727
"9623",1,99,"oneeightyfive",13,"2",0.0782711405212783,175,0.526556015015,270,4.48460600954464
"9624",1,99,"oneeightyfive",13,"3",0.227143319276912,175,0.400033950806,90,13.0143535391596
"9625",1,99,"oneeightyfive",13,"4",-0.0988503220682663,175,0.466495990753,45,-5.66370625802056
"9626",1,99,"oneeightyfive",13,"5",-0.0503172044614777,175,0.550676822662,315,-2.88296345253951
"9627",1,99,"oneeightyfive",13,"6",0.21803483054993,175,0.50955414772,135,12.4924755773611
"9628",1,99,"oneeightyfive",13,"7",-0.244062912467096,175,0.500566959381,90,-13.9837748200354
"9629",1,99,"oneeightyfive",13,"8",0.148889947609497,175,0.471086025238,90,8.53076560994812
"9630",1,99,"oneeightyfive",13,"9",-0.0377179524668642,175,0.451452970505,90,-2.16107948822637
"9631",1,100,"zero",13,"1",0.187639771804366,0,0.488093137741,180,10.750966993188
"9632",1,100,"zero",13,"10",-0.00349648924773106,0,0.529371023178,90,-0.200334077007862
"9633",1,100,"zero",13,"2",0.110657221173896,0,0.433240890503,135,6.34019174590993
"9634",1,100,"zero",13,"3",0.0853379576690574,0,0.434225082397,315,4.88950480670306
"9635",1,100,"zero",13,"4",-0.0834421647713215,0,0.566782951355,225,-4.78088387483192
"9636",1,100,"zero",13,"5",-0.0188656860216704,0,0.485482931137,225,-1.08092418666067
"9637",1,100,"zero",13,"6",0.0454232794215767,0,0.681164979935,45,2.60256220249979
"9638",1,100,"zero",13,"7",0.126440497258389,0,0.401450872421,0,7.24450685244115
"9639",1,100,"zero",13,"8",-0.0691962786185827,0,0.544337034225,180,-3.96465472285613
"9640",1,100,"zero",13,"9",0.0569724987033859,0,0.402251958847,270,3.26428372401857
"9641",1,100,"sevenpointfive",13,"1",0.0230138389604687,7.5,0.385167837143,315,1.3185958428286
"9642",1,100,"sevenpointfive",13,"10",-0.265088582543849,7.5,0.517405033112,315,-15.1884569768679
"9643",1,100,"sevenpointfive",13,"2",0.12275627488564,7.5,0.449773788452,135,7.03341645969495
"9644",1,100,"sevenpointfive",13,"3",0.12382673257794,7.5,0.463422060013,180,7.09474916761106
"9645",1,100,"sevenpointfive",13,"4",-0.137066174310187,7.5,0.47340297699,180,-7.85331330197818
"9646",1,100,"sevenpointfive",13,"5",-0.0217883190372507,7.5,0.920428991318,225,-1.24837872351901
"9647",1,100,"sevenpointfive",13,"6",-0.13650834617913,7.5,0.661337852478,225,-7.82135210437495
"9648",1,100,"sevenpointfive",13,"7",-0.0896031774848723,7.5,0.398718118668,90,-5.13388390084483
"9649",1,100,"sevenpointfive",13,"8",0.00384613488106619,7.5,0.49988079071,90,0.220367296123144
"9650",1,100,"sevenpointfive",13,"9",-0.0247474219480234,7.5,0.717910051346,90,-1.41792283145116
"9651",1,100,"fifteen",13,"1",-0.152277304602904,15,0.686975955963,180,-8.72484686937447
"9652",1,100,"fifteen",13,"10",-0.0477452566726759,15,0.4488530159,90,-2.73560169911316
"9653",1,100,"fifteen",13,"2",0.0809040991552303,15,0.477364063263,135,4.63546342690262
"9654",1,100,"fifteen",13,"3",-0.219983869507943,15,0.475772857666,225,-12.6041472837618
"9655",1,100,"fifteen",13,"4",-0.176827790417716,15,1.48297405243,90,-10.131486091559
"9656",1,100,"fifteen",13,"5",-0.200285725213021,15,0.496778011322,45,-11.475526751423
"9657",1,100,"fifteen",13,"6",0.0563313178784947,15,0.643203020096,180,3.22754676884758
"9658",1,100,"fifteen",13,"7",-0.00286532167137221,15,0.38352394104,225,-0.164170838716999
"9659",1,100,"fifteen",13,"8",-0.112973372214577,15,0.407906770706,225,-6.47289742525578
"9660",1,100,"fifteen",13,"9",-0.159054570031544,15,0.467195987701,90,-9.11315557507546
"9661",1,100,"thirty",13,"1",-0.104349327101386,30,0.0338969230652,180,-5.97877603793952
"9662",1,100,"thirty",13,"10",0.151316706582845,-30,0.77931189537,90,8.66980865701646
"9663",1,100,"thirty",13,"2",-0.0692976008736694,30,0.499662876129,135,-3.97046006044334
"9664",1,100,"thirty",13,"3",0.073939037657941,30,0.661876916885,315,4.23639479905888
"9665",1,100,"thirty",13,"4",-0.0988722629595014,30,0.466450929642,225,-5.66496337848709
"9666",1,100,"thirty",13,"5",-0.130566094799627,30,0.528398990631,225,-7.48088617952363
"9667",1,100,"thirty",13,"6",-0.132551532296674,30,0.583195924759,45,-7.59464336859144
"9668",1,100,"thirty",13,"7",0.151316706582846,-30,0.449496030807,0,8.66980865701652
"9669",1,100,"thirty",13,"8",0.220828769729349,-30,0.614882946014,180,12.652556500558
"9670",1,100,"thirty",13,"9",0.0958591471100136,-30,0.58851313591,270,5.49232455712746
"9671",1,100,"fourtyfive",13,"1",0.00740727193116518,45,0.611406803131,180,0.424405419361484
"9672",1,100,"fourtyfive",13,"10",-0.118489959158138,45,0.474156141281,90,-6.7889745744388
"9673",1,100,"fourtyfive",13,"2",-0.0917299777500253,45,0.668750047684,135,-5.2557405799054
"9674",1,100,"fourtyfive",13,"3",0.0111106538976078,45,0.718871831894,315,0.636593575963505
"9675",1,100,"fourtyfive",13,"4",-0.0637433125326866,45,0.42942905426,225,-3.65222278030631
"9676",1,100,"fourtyfive",13,"5",-0.221575914429687,45,0.51832485199,225,-12.6953647385729
"9677",1,100,"fourtyfive",13,"6",-0.0809040991552306,45,0.628834009171,45,-4.63546342690264
"9678",1,100,"fourtyfive",13,"7",-0.0375762893427234,45,0.548085927963,0,-2.15296278910046
"9679",1,100,"fourtyfive",13,"8",0.165725711395591,45,0.449752092361,180,9.4953838197705
"9680",1,100,"fourtyfive",13,"9",0.0186545522363647,45,0.438061952591,270,1.06882711185003
"9681",1,100,"sixty",13,"1",-0.0136510291107579,60,0.435096979141,180,-0.782146354056653
"9682",1,100,"sixty",13,"10",0.104477524558956,-60,0.43199801445,225,5.98612121120259
"9683",1,100,"sixty",13,"2",-0.274381951330869,60,0.462256908417,225,-15.7209277858228
"9684",1,100,"sixty",13,"3",0.119598159389543,60,0.490455150604,90,6.85246977055373
"9685",1,100,"sixty",13,"4",-0.0417875066338057,60,0.595629930496,0,-2.394247766492
"9686",1,100,"sixty",13,"5",0.00366298728023466,60,0.465737104416,0,0.20987371156755
"9687",1,100,"sixty",13,"6",0.186486901667217,-60,0.463820934296,180,10.6849124000027
"9688",1,100,"sixty",13,"7",0.167497929161701,-60,0.588543176651,135,9.5969244181467
"9689",1,100,"sixty",13,"8",0.349715290366508,-60,0.400569915771,315,20.037210169193
"9690",1,100,"sixty",13,"9",-0.200398553825878,-60,0.0301468372345,225,-11.4819913547481
"9691",1,100,"ninetyfive",13,"1",-0.132287401293836,95,0.541347026825,180,-7.57950977689027
"9692",1,100,"ninetyfive",13,"10",-0.115664006828973,95,0.485610961914,90,-6.62705943287249
"9693",1,100,"ninetyfive",13,"2",0.0941517979314881,95,0.414037227631,135,5.39450065504282
"9694",1,100,"ninetyfive",13,"3",0.238064882654549,95,0.438294887543,315,13.6401130263829
"9695",1,100,"ninetyfive",13,"4",-0.106513598480012,95,0.44896197319,225,-6.10277965365575
"9696",1,100,"ninetyfive",13,"5",-0.228798845387225,95,0.419192075729,225,-13.1092081981543
"9697",1,100,"ninetyfive",13,"6",0.00999966668666508,95,0.698183059692,45,0.572938697683477
"9698",1,100,"ninetyfive",13,"7",-0.258111116383162,95,0.538979053497,0,-14.7886776141652
"9699",1,100,"ninetyfive",13,"8",0.0831412318884416,95,0.626754045486,180,4.7636416907262
"9700",1,100,"ninetyfive",13,"9",-0.0676930226939682,95,0.433043956757,270,-3.87852450284768
"9701",1,100,"onethirtyfive",13,"1",0.0396903364969106,135,0.421029806137,180,2.27408876872703
"9702",1,100,"onethirtyfive",13,"10",-0.0236176550049505,135,0.457335948944,90,-1.35319195377969
"9703",1,100,"onethirtyfive",13,"2",0.0242376768647371,135,0.428509950638,135,1.38871658955131
"9704",1,100,"onethirtyfive",13,"3",-0.156601876982015,135,0.458139896393,315,-8.97262661489637
"9705",1,100,"onethirtyfive",13,"4",-0.0662295251162315,135,0.438923120499,225,-3.79467226831575
"9706",1,100,"onethirtyfive",13,"5",-0.290571577830953,135,0.422652959824,225,-16.6485250561707
"9707",1,100,"onethirtyfive",13,"6",-0.0501252013917887,135,0.567533969879,45,-2.87196248699277
"9708",1,100,"onethirtyfive",13,"7",-0.0323773455786756,135,0.41294503212,0,-1.85508525349467
"9709",1,100,"onethirtyfive",13,"8",-0.0235646608343588,135,0.454713106155,180,-1.35015561146599
"9710",1,100,"onethirtyfive",13,"9",0.0362744038570494,135,0.561779975891,270,2.07837024536201
"9711",1,100,"oneeightyfive",13,"1",-0.0716474851734104,175,0.500952005386,225,-4.10509851316256
"9712",1,100,"oneeightyfive",13,"10",0.128501480803337,175,0.483304023743,315,7.36259251121258
"9713",1,100,"oneeightyfive",13,"2",-0.380017857366175,175,0.466202020645,225,-21.7734193666863
"9714",1,100,"oneeightyfive",13,"3",0.355122075739681,175,0.436425924301,135,20.3469961518089
"9715",1,100,"oneeightyfive",13,"4",0.0736130570110065,175,0.420587062836,315,4.21771748378659
"9716",1,100,"oneeightyfive",13,"5",0.0686206124331464,175,0.483177900314,90,3.93167148002223
"9717",1,100,"oneeightyfive",13,"6",-0.0041666425542629,175,0.496185064316,270,-0.238731033098873
"9718",1,100,"oneeightyfive",13,"7",-0.0172822298190095,175,0.441613912582,45,-0.990198829204385
"9719",1,100,"oneeightyfive",13,"8",-0.0136977733728663,175,0.400333881378,45,-0.784824602991917
"9720",1,100,"oneeightyfive",13,"9",0.130827396074057,175,0.446881055832,135,7.49585763972986
"9721",1,101,"zero",13,"1",0.220614468711127,0,0.666942119598,90,12.6402779566685
